user,item
32116,82459
32122,60069
32122,68954
32122,48394
32122,3000
32122,68157
32122,318
32122,99114
32122,48774
32122,72998
32122,57504
32124,32
32124,31658
32124,5618
32124,541
32124,46578
32124,6874
32124,3000
32124,2858
32124,318
32124,55820
32125,5620
32125,31685
32125,5943
32125,4639
32125,7293
32125,45668
32125,7444
32125,7154
32125,2671
32125,74
32128,3147
32128,3176
32128,1676
32128,1090
32128,1183
32128,1641
32128,2657
32128,3408
32128,1380
32128,1246
32129,3275
32129,36529
32129,8807
32129,27801
32129,34405
32129,3972
32129,7482
32129,59315
32129,3267
32129,6188
32132,2571
32132,99114
32132,59315
32132,1527
32132,48780
32132,296
32132,7438
32132,91529
32132,48394
32132,72998
32144,4855
32144,2288
32144,3275
32144,2947
32144,3527
32144,296
32144,1129
32144,32587
32144,44191
32144,3267
32146,44191
32146,47610
32146,33794
32146,54286
32146,54997
32146,53972
32146,59315
32146,8972
32146,31685
32146,53322
32148,95510
32148,106072
32148,91542
32148,3793
32148,98243
32148,79132
32148,84152
32148,83613
32148,88744
32148,1580
32161,54997
32161,80185
32161,69481
32161,82459
32161,3989
32161,50740
32161,63082
32161,64614
32161,64575
32161,33154
32162,46578
32162,39292
32162,38038
32162,8949
32162,33166
32162,37741
32162,33660
32162,27790
32162,101
32162,6620
32180,46578
32180,48394
32180,7361
32180,56367
32180,4973
32180,48082
32180,31658
32180,48774
32180,3949
32180,55442
32181,44191
32181,45499
32181,33493
32181,8983
32181,5218
32181,33679
32181,2571
32181,7090
32181,8972
32181,40815
32185,1645
32185,48997
32185,4848
32185,5608
32185,74545
32185,7371
32185,63062
32185,55820
32185,36529
32185,60950
32189,64614
32189,72998
32189,60069
32189,71745
32189,68954
32189,56757
32189,48394
32189,63876
32189,63062
32189,55247
32196,7293
32196,4025
32196,4639
32196,4069
32196,5620
32196,1367
32196,31685
32196,4973
32196,1907
32196,2485
32198,4993
32198,1617
32198,318
32198,6874
32198,356
32198,231
32198,7438
32198,1265
32198,1704
32198,1136
32201,33679
32201,6378
32201,51662
32201,6539
32201,44199
32201,44665
32201,45722
32201,59315
32201,4963
32201,8636
32208,3675
32208,1197
32208,4795
32208,4535
32208,8533
32208,932
32208,26528
32208,7669
32208,54286
32208,5620
32215,44191
32215,32587
32215,58559
32215,48394
32215,59315
32215,55820
32215,7254
32215,48516
32215,318
32215,51255
32220,318
32220,4973
32220,56367
32220,356
32220,68954
32220,8961
32220,953
32220,5618
32220,1198
32220,60069
32222,1035
32222,1028
32222,1380
32222,1282
32222,2657
32222,497
32222,2081
32222,902
32222,2407
32222,1088
32224,44191
32224,27660
32224,47610
32224,46578
32224,51255
32224,37729
32224,38061
32224,44195
32224,32
32224,7438
32225,35836
32225,1917
32225,34162
32225,33794
32225,2959
32225,44191
32225,104
32225,586
32225,2502
32225,48385
32232,32587
32232,541
32232,47
32232,318
32232,1089
32232,2542
32232,2329
32232,3578
32232,7143
32232,8798
32234,1234
32234,1222
32234,6016
32234,68157
32234,3362
32234,1228
32234,6787
32234,3508
32234,36529
32234,7502
32237,39715
32237,33836
32237,7369
32237,55577
32237,7161
32237,6006
32237,31431
32237,5942
32237,5283
32237,43919
32239,56367
32239,63082
32239,48394
32239,55247
32239,55820
32239,356
32239,4878
32239,68954
32239,69757
32239,64614
32257,60069
32257,78499
32257,54286
32257,68358
32257,56367
32257,33794
32257,44191
32257,8961
32257,54259
32257,318
32258,32
32258,3527
32258,589
32258,27660
32258,1196
32258,1214
32258,1748
32258,1240
32258,3793
32258,1210
32261,6611
32261,7820
32261,5059
32261,8609
32261,3741
32261,50740
32261,3182
32261,26400
32261,5291
32261,7926
32269,223
32269,54503
32269,46578
32269,2700
32269,66934
32269,1884
32269,71535
32269,79008
32269,8641
32269,1206
32274,28
32274,3083
32274,27815
32274,5878
32274,306
32274,1296
32274,40629
32274,1446
32274,899
32274,898
32275,33660
32275,5995
32275,3148
32275,4973
32275,6016
32275,36517
32275,41997
32275,40819
32275,8873
32275,46578
32284,99114
32284,94959
32284,91529
32284,96821
32284,106920
32284,89745
32284,107141
32284,112852
32284,97921
32284,79702
32289,106696
32289,7669
32289,96821
32289,107141
32289,94959
32289,65261
32289,97921
32289,26662
32289,58559
32289,79091
32290,296
32290,4226
32290,1136
32290,1196
32290,2858
32290,1704
32290,1198
32290,2028
32290,7438
32290,2762
32298,3275
32298,8132
32298,26614
32298,3000
32298,34405
32298,4855
32298,8961
32298,1036
32298,589
32298,6539
32300,99114
32300,88129
32300,1089
32300,94959
32300,68157
32300,3949
32300,109374
32300,92259
32300,555
32300,2329
32302,54286
32302,44191
32302,44199
32302,33794
32302,2571
32302,54997
32302,59369
32302,5418
32302,318
32302,44665
32319,318
32319,30749
32319,7143
32319,5218
32319,7090
32319,33660
32319,8983
32319,44199
32319,8798
32319,33679
32321,109374
32321,94959
32321,96829
32321,99114
32321,90376
32321,106920
32321,112556
32321,103984
32321,108981
32321,115569
32323,31658
32323,1274
32323,2810
32323,26662
32323,52885
32323,3676
32323,741
32323,27592
32323,27317
32323,7235
32327,32587
32327,27904
32327,1274
32327,59315
32327,5903
32327,47
32327,741
32327,589
32327,27660
32327,48774
32330,2268
32330,6870
32330,30707
32330,3148
32330,40819
32330,318
32330,8970
32330,30749
32330,33660
32330,4022
32334,4973
32334,1089
32334,47
32334,2858
32334,111
32334,2571
32334,293
32334,527
32334,7153
32334,6874
32337,46976
32337,63082
32337,63876
32337,48774
32337,50872
32337,48738
32337,6016
32337,48516
32337,44195
32337,55814
32340,33794
32340,34405
32340,59315
32340,44191
32340,32587
32340,4306
32340,40815
32340,54286
32340,37830
32340,27660
32341,6502
32341,4848
32341,3535
32341,1206
32341,3949
32341,1997
32341,2288
32341,81591
32341,1258
32341,60684
32344,51255
32344,48738
32344,40583
32344,47610
32344,36529
32344,51080
32344,44191
32344,44195
32344,32587
32344,47423
32351,3147
32351,5418
32351,4995
32351,318
32351,4022
32351,1246
32351,1704
32351,5989
32351,6942
32351,7153
32354,5147
32354,4144
32354,42094
32354,7396
32354,608
32354,7820
32354,7327
32354,3741
32354,7939
32354,27727
32360,44191
32360,51255
32360,7147
32360,40815
32360,54286
32360,59315
32360,48394
32360,41566
32360,8665
32360,33794
32363,91542
32363,112852
32363,102125
32363,112175
32363,102445
32363,98809
32363,111362
32363,111759
32363,106487
32363,96610
32364,72226
32364,69122
32364,91529
32364,88129
32364,87232
32364,66097
32364,73017
32364,66934
32364,64614
32364,89745
32365,46967
32365,56389
32365,55052
32365,45720
32365,48997
32365,46976
32365,44694
32365,53956
32365,27788
32365,50912
32368,3275
32368,5903
32368,51662
32368,27660
32368,58559
32368,36529
32368,7438
32368,59784
32368,51255
32368,32587
32372,51255
32372,34405
32372,53996
32372,56174
32372,27660
32372,47610
32372,46976
32372,46578
32372,44195
32372,54259
32383,33794
32383,44191
32383,45499
32383,5349
32383,45722
32383,7143
32383,49272
32383,51662
32383,33493
32383,8972
32386,97921
32386,96821
32386,109374
32386,106487
32386,106100
32386,98961
32386,106782
32386,104841
32386,88163
32386,104879
32391,2858
32391,356
32391,4995
32391,293
32391,63082
32391,6711
32391,778
32391,593
32391,55820
32391,3949
32395,296
32395,2502
32395,1089
32395,69122
32395,555
32395,4262
32395,68157
32395,3949
32395,2542
32395,64839
32397,27660
32397,27611
32397,1748
32397,56921
32397,3527
32397,65642
32397,316
32397,7811
32397,5146
32397,5046
32403,7293
32403,6936
32403,34162
32403,31685
32403,2694
32403,7451
32403,5449
32403,35836
32403,3255
32403,8528
32408,47610
32408,5218
32408,33166
32408,3147
32408,33679
32408,2671
32408,44199
32408,44191
32408,45447
32408,54286
32413,3148
32413,5992
32413,5013
32413,215
32413,5791
32413,5225
32413,1271
32413,3083
32413,1354
32413,5135
32415,593
32415,32
32415,1136
32415,1221
32415,527
32415,541
32415,1196
32415,356
32415,1193
32415,1214
32424,5618
32424,5971
32424,26662
32424,33794
32424,4306
32424,6283
32424,6539
32424,5690
32424,34405
32424,741
32426,53996
32426,59315
32426,53972
32426,33794
32426,44199
32426,52722
32426,45499
32426,53322
32426,49278
32426,54997
32428,4993
32428,1196
32428,1214
32428,589
32428,3578
32428,1265
32428,1
32428,2028
32428,7438
32428,608
32431,3275
32431,36529
32431,7143
32431,44665
32431,2542
32431,8665
32431,8983
32431,34405
32431,44199
32431,5418
32439,44191
32439,48774
32439,33794
32439,33166
32439,44195
32439,54286
32439,38061
32439,59315
32439,36535
32439,54259
32441,1676
32441,1370
32441,2985
32441,1380
32441,786
32441,1954
32441,1391
32441,1407
32441,1220
32441,2012
32442,318
32442,1136
32442,2571
32442,4973
32442,2959
32442,2858
32442,293
32442,7361
32442,4226
32442,3000
32446,1013
32446,40339
32446,8972
32446,2059
32446,45517
32446,2090
32446,2096
32446,6297
32446,8360
32446,6936
32454,59315
32454,68157
32454,48516
32454,6016
32454,55820
32454,60069
32454,51255
32454,3275
32454,54286
32454,48780
32455,6016
32455,6870
32455,7143
32455,30749
32455,8665
32455,4973
32455,48516
32455,36529
32455,47610
32455,30707
32456,33493
32456,1527
32456,40815
32456,32
32456,6502
32456,30793
32456,49278
32456,45722
32456,4865
32456,589
32464,4623
32464,4489
32464,6188
32464,5049
32464,3263
32464,34162
32464,8528
32464,4855
32464,2000
32464,6565
32465,111
32465,50
32465,527
32465,1222
32465,1193
32465,750
32465,1258
32465,1704
32465,2918
32465,293
32473,87232
32473,44191
32473,3793
32473,59315
32473,91500
32473,85414
32473,88744
32473,6365
32473,102445
32473,84152
32480,37733
32480,4776
32480,8464
32480,5464
32480,33794
32480,44199
32480,5010
32480,1466
32480,6870
32480,2542
32487,96610
32487,79132
32487,94959
32487,106782
32487,106920
32487,97921
32487,89745
32487,111759
32487,91542
32487,112852
32493,61071
32493,6266
32493,46062
32493,2059
32493,8533
32493,7444
32493,63239
32493,63992
32493,1013
32493,7293
32501,54286
32501,1090
32501,64614
32501,8132
32501,54997
32501,48516
32501,4776
32501,5418
32501,5010
32501,7445
32503,3275
32503,48394
32503,7438
32503,47610
32503,60069
32503,4226
32503,63082
32503,4995
32503,56367
32503,49530
32514,112556
32514,115569
32514,90439
32514,96821
32514,101973
32514,106782
32514,106487
32514,107141
32514,104339
32514,99114
32519,3160
32519,6016
32519,6953
32519,5954
32519,5225
32519,4235
32519,8784
32519,5902
32519,33166
32519,4848
32522,4973
32522,318
32522,68157
32522,1136
32522,2959
32522,99114
32522,55820
32522,56367
32522,293
32522,5971
32526,6377
32526,7153
32526,1393
32526,39
32526,4995
32526,5418
32526,5989
32526,3578
32526,3897
32526,33166
32527,31685
32527,37727
32527,45668
32527,8870
32527,8860
32527,8908
32527,49278
32527,4699
32527,7293
32527,7381
32535,6979
32535,2662
32535,33493
32535,3959
32535,6303
32535,1374
32535,2393
32535,1129
32535,1270
32535,2528
32538,99114
32538,92259
32538,63082
32538,318
32538,48394
32538,31658
32538,7147
32538,7361
32538,293
32538,64614
32540,3844
32540,4639
32540,5620
32540,1835
32540,74
32540,3155
32540,4069
32540,3512
32540,7293
32540,31685
32541,55820
32541,63082
32541,68157
32541,79132
32541,6016
32541,55247
32541,56367
32541,48780
32541,64839
32541,70286
32545,34405
32545,7842
32545,44191
32545,7841
32545,52722
32545,2393
32545,8361
32545,1373
32545,59315
32545,54259
32548,7438
32548,318
32548,3275
32548,5618
32548,99114
32548,4011
32548,7361
32548,293
32548,7147
32548,1136
32554,36529
32554,8983
32554,44191
32554,6016
32554,7445
32554,33660
32554,44665
32554,7090
32554,47044
32554,41997
32555,2822
32555,2334
32555,31420
32555,423
32555,2802
32555,2764
32555,6059
32555,2875
32555,2815
32555,4086
32557,1129
32557,1339
32557,1590
32557,4148
32557,1373
32557,2021
32557,2826
32557,4865
32557,3826
32557,2232
32560,1197
32560,527
32560,6016
32560,2028
32560,4973
32560,48516
32560,750
32560,4226
32560,1203
32560,908
32561,1387
32561,2115
32561,4306
32561,2918
32561,4034
32561,1214
32561,1101
32561,2916
32561,1527
32561,5445
32572,3147
32572,1641
32572,1380
32572,1246
32572,2671
32572,1090
32572,2353
32572,2692
32572,7438
32572,551
32574,46578
32574,30793
32574,37729
32574,6936
32574,2125
32574,27706
32574,45720
32574,48394
32574,46976
32574,27790
32576,1197
32576,356
32576,593
32576,99114
32576,2028
32576,1270
32576,50
32576,5618
32576,1704
32576,1036
32588,2291
32588,4995
32588,4022
32588,4886
32588,3147
32588,1246
32588,318
32588,56367
32588,1265
32588,7361
32594,318
32594,5010
32594,7143
32594,36529
32594,1272
32594,8132
32594,3836
32594,34405
32594,3578
32594,3275
32595,91529
32595,89745
32595,111759
32595,102445
32595,109374
32595,87232
32595,96610
32595,102125
32595,108979
32595,1197
32596,2502
32596,2918
32596,3552
32596,6565
32596,34162
32596,3360
32596,1517
32596,3098
32596,3255
32596,1393
32598,58975
32598,56145
32598,37720
32598,61024
32598,57274
32598,7930
32598,56757
32598,53953
32598,56339
32598,47997
32600,7293
32600,31685
32600,45501
32600,7173
32600,45720
32600,5620
32600,1895
32600,6012
32600,45672
32600,4639
32602,40819
32602,6942
32602,33166
32602,318
32602,45720
32602,47610
32602,1704
32602,62553
32602,63876
32602,72011
32608,4973
32608,318
32608,5971
32608,33794
32608,7099
32608,8961
32608,6539
32608,46578
32608,60069
32608,356
32612,145
32612,1544
32612,673
32612,2278
32612,1722
32612,1676
32612,163
32612,3717
32612,333
32612,70
32613,59315
32613,68358
32613,68157
32613,59369
32613,68954
32613,79702
32613,66297
32613,62849
32613,82461
32613,72171
32618,79132
32618,56367
32618,318
32618,88163
32618,88810
32618,96821
32618,64622
32618,72641
32618,80860
32618,7669
32625,27266
32625,44694
32625,48082
32625,4741
32625,3910
32625,6016
32625,5878
32625,27721
32625,27803
32625,46723
32631,48516
32631,55820
32631,68157
32631,356
32631,6874
32631,59315
32631,79132
32631,56367
32631,527
32631,3275
32632,7068
32632,105593
32632,116799
32632,102819
32632,4437
32632,111364
32632,105355
32632,90374
32632,3832
32632,103688
32640,54997
32640,44199
32640,47099
32640,49272
32640,54286
32640,47610
32640,51931
32640,58295
32640,46976
32640,59315
32641,56367
32641,46578
32641,50872
32641,1136
32641,2918
32641,51255
32641,1968
32641,1682
32641,76093
32641,919
32643,4027
32643,3147
32643,1704
32643,2502
32643,4022
32643,1968
32643,1682
32643,1732
32643,2706
32643,551
32645,91529
32645,4855
32645,79132
32645,59315
32645,58559
32645,49272
32645,50
32645,89745
32645,48780
32645,96079
32646,79132
32646,68954
32646,96821
32646,78499
32646,97921
32646,99114
32646,88163
32646,80463
32646,1704
32646,7153
32651,3147
32651,551
32651,5952
32651,1732
32651,1682
32651,2918
32651,1258
32651,4022
32651,5418
32651,1704
32656,2918
32656,2716
32656,1704
32656,5445
32656,4027
32656,1197
32656,4022
32656,5349
32656,1527
32656,3147
32659,47629
32659,8754
32659,46578
32659,34528
32659,39292
32659,37741
32659,33639
32659,3435
32659,53123
32659,46976
32662,36529
32662,63062
32662,55363
32662,55805
32662,54997
32662,39381
32662,37733
32662,74545
32662,48997
32662,56782
32664,4993
32664,1270
32664,480
32664,33794
32664,50872
32664,1136
32664,8636
32664,1907
32664,1148
32664,33493
32670,1917
32670,736
32670,5620
32670,5349
32670,539
32670,4025
32670,5299
32670,586
32670,2424
32670,4963
32671,94959
32671,109374
32671,68954
32671,55442
32671,81591
32671,71899
32671,99114
32671,92259
32671,79132
32671,106920
32675,91529
32675,107141
32675,115210
32675,112556
32675,112940
32675,111759
32675,105954
32675,118700
32675,89745
32675,97923
32676,356
32676,110
32676,1617
32676,5952
32676,3578
32676,1197
32676,1201
32676,3275
32676,32
32676,6874
32677,4914
32677,3741
32677,7820
32677,306
32677,608
32677,2068
32677,7939
32677,1199
32677,26122
32677,2731
32680,33166
32680,4027
32680,46578
32680,40819
32680,49272
32680,35836
32680,54286
32680,48516
32680,48774
32680,30749
32682,7361
32682,1732
32682,778
32682,4973
32682,2997
32682,4979
32682,56367
32682,4878
32682,4027
32682,3949
32685,296
32685,593
32685,1221
32685,356
32685,1089
32685,1213
32685,608
32685,541
32685,2959
32685,111
32686,109374
32686,99114
32686,1206
32686,108981
32686,111759
32686,924
32686,541
32686,96829
32686,2997
32686,1527
32689,91529
32689,92259
32689,91542
32689,109374
32689,106487
32689,111759
32689,95510
32689,111362
32689,116823
32689,106782
32691,111
32691,541
32691,1219
32691,1208
32691,1214
32691,2997
32691,778
32691,1732
32691,293
32691,593
32697,33493
32697,6565
32697,6979
32697,8636
32697,1275
32697,1610
32697,2405
32697,3479
32697,4855
32697,480
32703,4993
32703,2571
32703,1136
32703,527
32703,50
32703,1
32703,858
32703,1089
32703,1221
32703,5952
32705,1244
32705,3083
32705,306
32705,5147
32705,296
32705,1172
32705,7323
32705,6711
32705,2692
32705,6016
32708,4022
32708,5418
32708,3623
32708,44191
32708,41566
32708,7438
32708,2617
32708,2706
32708,5952
32708,7153
32716,51255
32716,56367
32716,52973
32716,54503
32716,58998
32716,46578
32716,46976
32716,34162
32716,61132
32716,33794
32717,7759
32717,7820
32717,6987
32717,5056
32717,608
32717,8620
32717,8239
32717,6021
32717,4422
32717,7063
32723,6377
32723,4886
32723,2918
32723,919
32723,1197
32723,4993
32723,7153
32723,1196
32723,6539
32723,3793
32729,62203
32729,8957
32729,37720
32729,7360
32729,42723
32729,7387
32729,71379
32729,1258
32729,40732
32729,71135
32733,33660
32733,40819
32733,1090
32733,8784
32733,2268
32733,6016
32733,8464
32733,593
32733,48516
32733,356
32738,8961
32738,7438
32738,293
32738,68954
32738,551
32738,4886
32738,2692
32738,6874
32738,79132
32738,750
32742,6016
32742,593
32742,1136
32742,356
32742,30749
32742,50
32742,858
32742,55820
32742,47
32742,5618
32745,53996
32745,56174
32745,5219
32745,57640
32745,6502
32745,53000
32745,3300
32745,60074
32745,6754
32745,1676
32747,296
32747,608
32747,318
32747,7361
32747,1199
32747,4973
32747,2858
32747,50
32747,111
32747,2571
32748,79132
32748,81788
32748,84392
32748,91542
32748,88129
32748,91529
32748,96811
32748,104879
32748,102903
32748,36529
32754,4855
32754,3735
32754,1228
32754,2871
32754,3730
32754,8042
32754,3168
32754,3104
32754,3424
32754,1263
32760,99114
32760,5618
32760,541
32760,3671
32760,750
32760,3000
32760,2918
32760,908
32760,68157
32760,1252
32768,54997
32768,64839
32768,51255
32768,59731
32768,63082
32768,60766
32768,54881
32768,58998
32768,64614
32768,64620
32769,63082
32769,88810
32769,92259
32769,80463
32769,72998
32769,72641
32769,64614
32769,63876
32769,4995
32769,91529
32780,3244
32780,2866
32780,4971
32780,7340
32780,5237
32780,5572
32780,8623
32780,4291
32780,6797
32780,2736
32785,3000
32785,4144
32785,111
32785,306
32785,6016
32785,97
32785,1136
32785,5147
32785,27773
32785,1206
32792,541
32792,1089
32792,111
32792,4027
32792,1136
32792,223
32792,2502
32792,1527
32792,6874
32792,1080
32804,102445
32804,44191
32804,60069
32804,96079
32804,79132
32804,99114
32804,6377
32804,1291
32804,3275
32804,26614
32805,1219
32805,541
32805,1252
32805,923
32805,1258
32805,111
32805,5291
32805,5147
32805,750
32805,3089
32806,306
32806,48516
32806,48738
32806,3735
32806,5225
32806,44555
32806,27803
32806,46578
32806,5878
32806,55820
32823,4025
32823,33679
32823,4447
32823,5620
32823,2424
32823,6378
32823,41566
32823,6155
32823,5299
32823,31685
32850,5620
32850,597
32850,1380
32850,56367
32850,4246
32850,4025
32850,1088
32850,4995
32850,3594
32850,2671
32855,68954
32855,4187
32855,950
32855,60069
32855,908
32855,78499
32855,91529
32855,28
32855,89745
32855,54286
32856,27727
32856,27266
32856,665
32856,4144
32856,7361
32856,2858
32856,27741
32856,5526
32856,2843
32856,6286
32861,97921
32861,106696
32861,112138
32861,88163
32861,104211
32861,106487
32861,104879
32861,91529
32861,97923
32861,105504
32867,1199
32867,1274
32867,1175
32867,741
32867,3000
32867,306
32867,27266
32867,31658
32867,680
32867,2594
32871,33836
32871,6535
32871,6266
32871,7161
32871,5309
32871,2125
32871,33499
32871,1593
32871,2485
32871,2059
32881,88129
32881,115569
32881,109374
32881,106920
32881,94959
32881,98961
32881,96829
32881,96821
32881,105504
32881,106487
32888,54286
32888,59315
32888,91542
32888,44191
32888,91529
32888,79132
32888,5418
32888,72998
32888,49272
32888,51662
32889,79702
32889,72226
32889,108932
32889,78499
32889,60069
32889,89745
32889,97913
32889,94959
32889,109374
32889,91529
32899,105504
32899,97921
32899,106696
32899,116823
32899,111921
32899,104374
32899,109864
32899,91529
32899,91542
32899,101895
32909,4993
32909,59315
32909,68954
32909,1196
32909,5618
32909,1136
32909,50872
32909,56367
32909,356
32909,4306
32914,54286
32914,99114
32914,34405
32914,5418
32914,7438
32914,1197
32914,49272
32914,1196
32914,3275
32914,1210
32925,296
32925,306
32925,1252
32925,5147
32925,1732
32925,4914
32925,2997
32925,903
32925,2858
32925,7361
32928,36529
32928,44199
32928,54997
32928,55820
32928,59315
32928,49530
32928,2571
32928,48774
32928,4226
32928,1090
32935,318
32935,69757
32935,68954
32935,69844
32935,69122
32935,54286
32935,91529
32935,356
32935,76093
32935,2571
32940,145
32940,1092
32940,2278
32940,1479
32940,5218
32940,2539
32940,2167
32940,2002
32940,4148
32940,4370
32952,1197
32952,260
32952,608
32952,1270
32952,1198
32952,1196
32952,3996
32952,1073
32952,356
32952,296
32955,4027
32955,3147
32955,1380
32955,778
32955,3481
32955,3176
32955,1220
32955,4034
32955,509
32955,1246
32962,2901
32962,31270
32962,3658
32962,7984
32962,4480
32962,2660
32962,924
32962,6774
32962,1690
32962,1301
32973,2716
32973,1517
32973,1580
32973,1270
32973,32
32973,2706
32973,1391
32973,44191
32973,344
32973,33794
32982,908
32982,3634
32982,7070
32982,950
32982,1197
32982,912
32982,7075
32982,1304
32982,3334
32982,953
32984,112556
32984,115210
32984,107141
32984,98961
32984,97304
32984,115569
32984,102194
32984,105211
32984,104913
32984,118700
32996,33794
32996,46578
32996,4973
32996,1136
32996,6539
32996,5618
32996,296
32996,32587
32996,44191
32996,4226
32999,27904
32999,48774
32999,48082
32999,51255
32999,32587
32999,44191
32999,30810
32999,47999
32999,46976
32999,44195
33003,94959
33003,99114
33003,109374
33003,106920
33003,97921
33003,96821
33003,90376
33003,91529
33003,106782
33003,115569
33014,1210
33014,3000
33014,2571
33014,44191
33014,68954
33014,62336
33014,68358
33014,1196
33014,48394
33014,8961
33018,60069
33018,59315
33018,2571
33018,55820
33018,68954
33018,1136
33018,54997
33018,356
33018,6016
33018,26614
33022,2657
33022,551
33022,1391
33022,1732
33022,2700
33022,1676
33022,1219
33022,1997
33022,2174
33022,594
33023,223
33023,2502
33023,541
33023,1089
33023,46578
33023,44191
33023,4878
33023,1206
33023,51255
33023,2700
33032,88163
33032,106696
33032,91529
33032,82167
33032,111921
33032,80860
33032,106918
33032,104211
33032,84374
33032,92259
33035,91542
33035,91529
33035,87232
33035,89745
33035,91500
33035,106696
33035,95510
33035,88163
33035,81847
33035,81564
33036,2068
33036,27727
33036,665
33036,4741
33036,8014
33036,7361
33036,6016
33036,3083
33036,31658
33036,3910
33039,6377
33039,4973
33039,318
33039,356
33039,1197
33039,4993
33039,17
33039,1
33039,919
33039,597
33053,296
33053,1136
33053,46578
33053,3000
33053,2571
33053,1198
33053,356
33053,2959
33053,2858
33053,593
33060,33794
33060,34405
33060,6283
33060,3996
33060,32587
33060,27660
33060,4973
33060,8961
33060,7438
33060,8253
33065,1962
33065,6565
33065,1035
33065,4014
33065,5377
33065,838
33065,3916
33065,3255
33065,17
33065,2671
33067,3252
33067,7371
33067,1227
33067,6870
33067,293
33067,4056
33067,1645
33067,4239
33067,92259
33067,3285
33068,316
33068,3793
33068,1527
33068,1270
33068,2716
33068,1214
33068,1200
33068,32
33068,2916
33068,6333
33069,1207
33069,953
33069,919
33069,7055
33069,899
33069,4187
33069,907
33069,3097
33069,1234
33069,1304
33072,1380
33072,908
33072,2081
33072,1954
33072,3671
33072,903
33072,1641
33072,1090
33072,1997
33072,2194
33074,46976
33074,47610
33074,47629
33074,56367
33074,54997
33074,55290
33074,55276
33074,50872
33074,53123
33074,59315
33079,99114
33079,3000
33079,296
33079,1136
33079,68954
33079,741
33079,91529
33079,27156
33079,109374
33079,68157
33081,4993
33081,1136
33081,1291
33081,2959
33081,7153
33081,1265
33081,5952
33081,367
33081,480
33081,1923
33082,99114
33082,109374
33082,79132
33082,92259
33082,89745
33082,81591
33082,88129
33082,106920
33082,106782
33082,111759
33086,97921
33086,88163
33086,106696
33086,99114
33086,106487
33086,107141
33086,106918
33086,79702
33086,88810
33086,91500
33092,94959
33092,63876
33092,88129
33092,81845
33092,61236
33092,109374
33092,92259
33092,106100
33092,96488
33092,96829
33095,7811
33095,7812
33095,2393
33095,3300
33095,2549
33095,8810
33095,2034
33095,7649
33095,8169
33095,6365
33103,60069
33103,59784
33103,51662
33103,33794
33103,79132
33103,48780
33103,47610
33103,51255
33103,54997
33103,69122
33104,99114
33104,91529
33104,89745
33104,112852
33104,102125
33104,95510
33104,91500
33104,106696
33104,87232
33104,106487
33105,30793
33105,5218
33105,33679
33105,8972
33105,33794
33105,31685
33105,8360
33105,45447
33105,45499
33105,45720
33106,42094
33106,6611
33106,5059
33106,3002
33106,25753
33106,8239
33106,7926
33106,7939
33106,2726
33106,26122
33113,3147
33113,1258
33113,4022
33113,1220
33113,4027
33113,1206
33113,1208
33113,2329
33113,1219
33113,2115
33135,54997
33135,55290
33135,63082
33135,33660
33135,47099
33135,63876
33135,48774
33135,53123
33135,55276
33135,55247
33136,107141
33136,101895
33136,98154
33136,97870
33136,99220
33136,96588
33136,105504
33136,94070
33136,118700
33136,106916
33143,8008
33143,3479
33143,943
33143,1643
33143,4291
33143,8623
33143,7046
33143,2941
33143,3451
33143,3844
33144,908
33144,1136
33144,1252
33144,296
33144,541
33144,5618
33144,750
33144,3000
33144,5291
33144,913
33145,3578
33145,1196
33145,33794
33145,6539
33145,49272
33145,8636
33145,1270
33145,4306
33145,1198
33145,648
33155,2918
33155,4027
33155,111
33155,1213
33155,1732
33155,1704
33155,1961
33155,1258
33155,1219
33155,4034
33161,45499
33161,60069
33161,57640
33161,53125
33161,42718
33161,59784
33161,7438
33161,53464
33161,54736
33161,60074
33162,1580
33162,3793
33162,1917
33162,480
33162,316
33162,6537
33162,8810
33162,5349
33162,6934
33162,44191
33164,306
33164,2068
33164,4914
33164,29
33164,4144
33164,7939
33164,8656
33164,1244
33164,4973
33164,111
33173,940
33173,4855
33173,1610
33173,953
33173,3035
33173,33493
33173,4802
33173,954
33173,4857
33173,8827
33175,8917
33175,3267
33175,32
33175,33794
33175,2890
33175,30810
33175,8983
33175,3328
33175,3174
33175,31878
33178,8972
33178,1438
33178,33493
33178,41566
33178,1907
33178,2571
33178,34150
33178,3615
33178,5444
33178,31685
33179,8961
33179,5218
33179,2571
33179,4306
33179,5349
33179,6377
33179,4973
33179,6333
33179,44191
33179,318
33181,586
33181,2797
33181,4995
33181,1961
33181,4896
33181,3147
33181,1968
33181,6539
33181,3408
33181,1307
33182,34528
33182,36535
33182,8530
33182,33639
33182,53123
33182,50066
33182,56367
33182,37855
33182,30749
33182,48774
33190,44022
33190,45431
33190,6539
33190,49649
33190,33493
33190,49278
33190,45442
33190,6156
33190,37830
33190,31696
33192,3098
33192,2028
33192,33660
33192,2501
33192,1242
33192,1196
33192,356
33192,2571
33192,7153
33192,3552
33199,4973
33199,318
33199,608
33199,527
33199,46578
33199,7361
33199,2858
33199,6787
33199,593
33199,1197
33200,33679
33200,1917
33200,33794
33200,45499
33200,44191
33200,5349
33200,6378
33200,3793
33200,3578
33200,2571
33205,31658
33205,68954
33205,79357
33205,81591
33205,60069
33205,91529
33205,46578
33205,65261
33205,97938
33205,56367
33209,72386
33209,72720
33209,71579
